data_type,display_in_jbrowse,show_feature_label,label,comment,assayed_gene_product,background,alleles,mutant(s),conditions,growth_phase_or_response,strand,assay_type,first_author,publication_year,pmed_id,DB,study_id,sample_id,short_description,data_file_type,source_url
Chromatin binding,yes,yes,Cbf11 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Cbf11,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::cbf11,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445895,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445895_Cbf11_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Cbf11 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Cbf11,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::cbf11,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445896,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445896_Cbf11_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Loz1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Loz1,h- leu1-32 ura-D18 ade6-704 loz1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445901,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445901_Loz1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Loz1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Loz1,h- leu1-32 ura-D18 ade6-704 loz1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445902,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445902_Loz1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Loz1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Loz1,h- leu1-32 ura-D18 ade6-704 loz1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445899,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445899_Loz1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Loz1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Loz1,h- leu1-32 ura-D18 ade6-704 loz1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445900,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445900_Loz1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Map1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Map1,h- leu1-32 ura-D18 ade6-704 map1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445905,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445905_Map1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Map1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Map1,h- leu1-32 ura-D18 ade6-704 map1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445906,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445906_Map1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Map1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Map1,h- leu1-32 ura-D18 ade6-704 map1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445903,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445903_Map1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Map1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Map1,h- leu1-32 ura-D18 ade6-704 map1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445904,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445904_Map1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Mbx1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Mbx1,h- leu1-32 ura-D18 ade6-704 mbx1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445909,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445909_Mbx1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Mbx1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Mbx1,h- leu1-32 ura-D18 ade6-704 mbx1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445910,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445910_Mbx1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Mbx1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Mbx1,h- leu1-32 ura-D18 ade6-704 mbx1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445907,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445907_Mbx1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Mbx1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Mbx1,h- leu1-32 ura-D18 ade6-704 mbx1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445908,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445908_Mbx1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Mbx2 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Mbx2,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::mbx2,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445913,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445913_Mbx2_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Mbx2 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Mbx2,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::mbx2,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445914,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445914_Mbx2_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Mbx2 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Mbx2,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::mbx2,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445911,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445911_Mbx2_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Mbx2 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Mbx2,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::mbx2,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445912,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445912_Mbx2_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Mca1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Mca1,h- leu1-32 ura-D18 ade6-704 mca1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445917,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445917_Mca1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Mca1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Mca1,h- leu1-32 ura-D18 ade6-704 mca1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445918,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445918_Mca1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Mca1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Mca1,h- leu1-32 ura-D18 ade6-704 mca1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445915,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445915_Mca1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Mca1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Mca1,h- leu1-32 ura-D18 ade6-704 mca1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445916,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445916_Mca1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Moc3 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Moc3,h- leu1-32 ura-D18 ade6-704 moc3::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445921,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445921_Moc3_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Moc3 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Moc3,h- leu1-32 ura-D18 ade6-704 moc3::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445922,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445922_Moc3_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Moc3 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Moc3,h- leu1-32 ura-D18 ade6-704 moc3::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445919,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445919_Moc3_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Moc3 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Moc3,h- leu1-32 ura-D18 ade6-704 moc3::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445920,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445920_Moc3_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Pap1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Pap1,h- leu1-32 ura-D18 ade6-704 pap1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445925,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445925_Pap1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Pap1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Pap1,h- leu1-32 ura-D18 ade6-704 pap1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445926,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445926_Pap1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Pap1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Pap1,h- leu1-32 ura-D18 ade6-704 pap1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445923,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445923_Pap1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Pap1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Pap1,h- leu1-32 ura-D18 ade6-704 pap1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445924,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445924_Pap1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Pcr1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Pcr1,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::pcr1,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445929,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445929_Pcr1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Pcr1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Pcr1,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::pcr1,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445930,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445930_Pcr1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Pcr1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Pcr1,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::pcr1,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445927,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445927_Pcr1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Pcr1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Pcr1,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::pcr1,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445928,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445928_Pcr1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Pho7 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Pho7,h- leu1-32 ura-D18 ade6-704 pho7::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445933,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445933_Pho7_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Pho7 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Pho7,h- leu1-32 ura-D18 ade6-704 pho7::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445934,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445934_Pho7_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Pho7 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Pho7,h- leu1-32 ura-D18 ade6-704 pho7::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445931,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445931_Pho7_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Pho7 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Pho7,h- leu1-32 ura-D18 ade6-704 pho7::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445932,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445932_Pho7_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Php2 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Php2,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::php2,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445937,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445937_Php2_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Php2 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Php2,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::php2,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445938,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445938_Php2_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Php2 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Php2,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::php2,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445935,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445935_Php2_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Php2 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Php2,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::php2,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445936,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445936_Php2_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Php3 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Php3,h- leu1-32 ura-D18 ade6-704 php3::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445941,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445941_Php3_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Php3 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Php3,h- leu1-32 ura-D18 ade6-704 php3::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445942,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445942_Php3_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Php3 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Php3,h- leu1-32 ura-D18 ade6-704 php3::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445939,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445939_Php3_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Php3 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Php3,h- leu1-32 ura-D18 ade6-704 php3::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445940,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445940_Php3_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Php5 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Php5,h- leu1-32 ura-D18 ade6-704 php5::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445945,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445945_Php5_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Php5 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Php5,h- leu1-32 ura-D18 ade6-704 php5::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445946,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445946_Php5_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Php5 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Php5,h- leu1-32 ura-D18 ade6-704 php5::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445943,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445943_Php5_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Php5 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Php5,h- leu1-32 ura-D18 ade6-704 php5::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445944,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445944_Php5_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Phx1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Phx1,h- leu1-32 ura-D18 ade6-704 phx1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445949,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445949_Phx1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Phx1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Phx1,h- leu1-32 ura-D18 ade6-704 phx1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445950,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445950_Phx1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Phx1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Phx1,h- leu1-32 ura-D18 ade6-704 phx1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445947,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445947_Phx1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Phx1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Phx1,h- leu1-32 ura-D18 ade6-704 phx1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445948,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445948_Phx1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Cuf1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Cuf1,h- leu1-32 ura-D18 ade6-704 cuf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445829,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445829_Cuf1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Cuf1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Cuf1,h- leu1-32 ura-D18 ade6-704 cuf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445830,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445830_Cuf1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Cuf1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Cuf1,h- leu1-32 ura-D18 ade6-704 cuf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445827,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445827_Cuf1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Cuf1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Cuf1,h- leu1-32 ura-D18 ade6-704 cuf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445828,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445828_Cuf1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Prr1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Prr1,h- leu1-32 ura-D18 ade6-704 prr1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445953,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445953_Prr1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Prr1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Prr1,h- leu1-32 ura-D18 ade6-704 prr1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445954,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445954_Prr1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Prr1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Prr1,h- leu1-32 ura-D18 ade6-704 prr1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445951,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445951_Prr1_IN_rep1_cpm_1.bw
